referrer,views_total,views_unique
github.com,80,30
Baidu,35,27
Bing,28,16
nutui.jd.com,14,8
Google,13,11
link.gitcode.com,8,3
ext.dcloud.net.cn,6,3
link.juejin.cn,5,5
gitee.com,3,3
uni-helper.cn,2,1
