referrer,views_total,views_unique
github.com,136,64
Google,46,33
nutui.jd.com,40,22
Baidu,38,32
uni-helper.js.org,32,2
ext.dcloud.net.cn,13,5
gitee.com,12,5
cn.bing.com,11,10
npmjs.com,3,2
Bing,2,2
