url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,556,227
/nutui-uniapp/nutui-uniapp/issues,282,73
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,135,36
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,77,25
/nutui-uniapp/nutui-uniapp/releases,76,55
/nutui-uniapp/nutui-uniapp/pulls,62,13
/nutui-uniapp/nutui-uniapp/issues/341,56,42
/nutui-uniapp/nutui-uniapp/tree/main/example,45,18
/nutui-uniapp/nutui-uniapp/commits/main,42,8
/nutui-uniapp/nutui-uniapp/issues/353,39,14
