referrer,views_total,views_unique
github.com,235,91
nutui.jd.com,113,24
Baidu,65,55
Google,35,25
cn.bing.com,18,15
gitee.com,10,4
ext.dcloud.net.cn,9,4
Bing,5,4
uni-helper.js.org,4,4
npmjs.com,2,2
