referrer,views_total,views_unique
github.com,310,102
Baidu,75,59
nutui.jd.com,49,19
Google,36,23
gitee.com,19,5
ext.dcloud.net.cn,12,4
cn.bing.com,11,10
Bing,7,5
npmjs.com,4,3
gitcode.com,2,1
