url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,590,247
/nutui-uniapp/nutui-uniapp/issues,304,72
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,129,35
/nutui-uniapp/nutui-uniapp/releases,85,61
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,69,24
/nutui-uniapp/nutui-uniapp/pulls,68,16
/nutui-uniapp/nutui-uniapp/issues/341,59,46
/nutui-uniapp/nutui-uniapp/tree/main/example,48,18
/nutui-uniapp/nutui-uniapp/issues/353,48,17
/nutui-uniapp/nutui-uniapp/commits/main,46,9
