url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,614,289
/nutui-uniapp/nutui-uniapp/issues,260,73
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,127,30
/nutui-uniapp/nutui-uniapp/releases,120,94
/nutui-uniapp/nutui-uniapp/tree/main/example,89,27
/nutui-uniapp/nutui-uniapp/tree/main/example/src,70,18
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,65,18
/nutui-uniapp/nutui-uniapp/pulls,60,14
/nutui-uniapp/nutui-uniapp/commits/main,51,9
/nutui-uniapp/nutui-uniapp/issues/251,50,36
