url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp/issues,795,578
/nutui-uniapp/nutui-uniapp,361,220
/nutui-uniapp/nutui-uniapp/releases,86,56
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,30,19
/nutui-uniapp/nutui-uniapp/issues/440,22,17
/nutui-uniapp/nutui-uniapp/issues/251,20,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,18,12
/nutui-uniapp/nutui-uniapp/commits/main,16,3
/nutui-uniapp/nutui-uniapp/discussions/411,13,12
/nutui-uniapp/nutui-uniapp/pulls,13,11
