referrer,views_total,views_unique
github.com,1045,95
nutui.jd.com,123,28
Google,79,17
Baidu,30,11
ext.dcloud.net.cn,28,11
cn.bing.com,11,8
gitee.com,5,4
npmjs.com,5,3
oschina.net,5,1
Bing,3,1
