url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,552,222
/nutui-uniapp/nutui-uniapp/issues,274,69
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,143,35
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,76,25
/nutui-uniapp/nutui-uniapp/releases,71,55
/nutui-uniapp/nutui-uniapp/pulls,66,15
/nutui-uniapp/nutui-uniapp/issues/341,60,43
/nutui-uniapp/nutui-uniapp/tree/main/example,44,16
/nutui-uniapp/nutui-uniapp/commits/main,44,8
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,39,12
