referrer,views_total,views_unique
github.com,922,79
nutui.jd.com,114,26
Google,79,16
ext.dcloud.net.cn,30,12
Baidu,28,10
cn.bing.com,8,6
gitee.com,5,4
npmjs.com,5,3
oschina.net,5,1
Bing,3,1
