url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,507,209
/nutui-uniapp/nutui-uniapp/issues,252,63
/nutui-uniapp/nutui-uniapp/pulls,99,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,90,20
/nutui-uniapp/nutui-uniapp/releases,88,61
/nutui-uniapp/nutui-uniapp/commits/main,84,12
/nutui-uniapp/nutui-uniapp/blob/main/pnpm-workspace.yaml,80,2
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,51,15
/nutui-uniapp/nutui-uniapp/issues/392,40,8
/nutui-uniapp/nutui-uniapp/tree/main/example,34,9
