url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,387,221
/nutui-uniapp/nutui-uniapp/issues,178,52
/nutui-uniapp/nutui-uniapp/releases,76,56
/nutui-uniapp/nutui-uniapp/pulls,30,9
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,29,16
/nutui-uniapp/nutui-uniapp/commits/main,28,7
/nutui-uniapp/nutui-uniapp/issues/251,26,18
/nutui-uniapp/nutui-uniapp/issues/341,24,21
/nutui-uniapp/nutui-uniapp/issues/440,19,15
/nutui-uniapp/nutui-uniapp/pull/456,18,5
