referrer,views_total,views_unique
github.com,135,62
Google,46,33
nutui.jd.com,38,21
Baidu,34,28
uni-helper.js.org,31,1
ext.dcloud.net.cn,13,5
gitee.com,12,5
cn.bing.com,11,10
npmjs.com,3,2
Bing,2,2
