referrer,views_total,views_unique
github.com,484,85
ext.dcloud.net.cn,219,60
nutui.jd.com,148,30
link.juejin.cn,15,1
gitee.com,9,5
Google,7,5
mail.qq.com,6,1
Baidu,4,4
cn.bing.com,3,2
npmjs.com,3,1
