referrer,views_total,views_unique
github.com,322,104
Baidu,80,64
nutui.jd.com,50,19
Google,35,22
gitee.com,19,5
ext.dcloud.net.cn,10,4
cn.bing.com,8,8
Bing,8,6
npmjs.com,3,2
gitcode.com,2,1
