time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,2,2,101,20
2024-03-31 00:00:00+00:00,2,2,215,17
2024-04-01 00:00:00+00:00,2,2,233,50
2024-04-02 00:00:00+00:00,27,13,361,55
2024-04-03 00:00:00+00:00,15,7,218,49
2024-04-04 00:00:00+00:00,3,3,72,19
2024-04-05 00:00:00+00:00,1,1,50,15
2024-04-06 00:00:00+00:00,3,3,39,15
2024-04-07 00:00:00+00:00,43,15,292,39
2024-04-08 00:00:00+00:00,3,3,165,40
2024-04-09 00:00:00+00:00,17,11,214,33
2024-04-10 00:00:00+00:00,41,23,458,62
2024-04-11 00:00:00+00:00,24,14,630,59
2024-04-12 00:00:00+00:00,47,19,261,55
