referrer,views_total,views_unique
github.com,292,108
Baidu,93,75
Google,48,30
nutui.jd.com,30,15
Bing,16,6
gitee.com,14,4
cn.bing.com,12,10
ext.dcloud.net.cn,10,4
gitcode.com,2,1
npmjs.com,2,1
