referrer,views_total,views_unique
github.com,468,92
Baidu,106,59
gitee.com,65,6
cn.bing.com,39,13
Google,19,16
nutui.jd.com,18,12
ext.dcloud.net.cn,12,6
Bing,7,2
m.sogou.com,3,2
uni-helper.js.org,3,2
