url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,434,207
/nutui-uniapp/nutui-uniapp/issues,228,48
/nutui-uniapp/nutui-uniapp/releases,96,62
/nutui-uniapp/nutui-uniapp/pulls,70,11
/nutui-uniapp/nutui-uniapp/issues/430,67,16
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,59,17
/nutui-uniapp/nutui-uniapp/pull/431,39,7
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,35,10
/nutui-uniapp/nutui-uniapp/tree/main/example/src,33,8
/nutui-uniapp/nutui-uniapp/commits/main,32,6
