time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-17 00:00:00+00:00,4,4,31,12
2024-02-18 00:00:00+00:00,4,4,281,47
2024-02-19 00:00:00+00:00,26,17,186,30
2024-02-20 00:00:00+00:00,61,27,284,43
2024-02-21 00:00:00+00:00,54,27,742,68
2024-02-22 00:00:00+00:00,60,24,502,53
2024-02-23 00:00:00+00:00,16,11,710,64
2024-02-24 00:00:00+00:00,3,3,92,26
2024-02-25 00:00:00+00:00,3,3,149,26
2024-02-26 00:00:00+00:00,11,9,369,66
2024-02-27 00:00:00+00:00,14,9,432,45
2024-02-28 00:00:00+00:00,17,12,272,42
2024-02-29 00:00:00+00:00,33,18,811,71
2024-03-01 00:00:00+00:00,25,15,637,56
