referrer,views_total,views_unique
github.com,672,74
nutui.jd.com,93,28
Google,58,25
Baidu,41,35
cn.bing.com,30,11
gitee.com,10,8
Bing,8,6
ext.dcloud.net.cn,7,4
npmjs.com,5,1
uni-helper.js.org,2,2
