referrer,views_total,views_unique
github.com,212,53
Google,33,23
cn.bing.com,30,13
Baidu,28,22
Bing,17,5
nutui.jd.com,16,12
kkgithub.com,12,1
ext.dcloud.net.cn,6,3
gitee.com,5,4
npmjs.com,5,4
