url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,385,187
/nutui-uniapp/nutui-uniapp/issues,217,47
/nutui-uniapp/nutui-uniapp/releases,91,59
/nutui-uniapp/nutui-uniapp/pulls,61,11
/nutui-uniapp/nutui-uniapp/issues/430,56,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,56,14
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,34,9
/nutui-uniapp/nutui-uniapp/commits/main,32,6
/nutui-uniapp/nutui-uniapp/tree/main/example/src,30,6
/nutui-uniapp/nutui-uniapp/tree/main/example,28,11
