url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,576,280
/nutui-uniapp/nutui-uniapp/issues,295,79
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,144,42
/nutui-uniapp/nutui-uniapp/releases,112,75
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,60,21
/nutui-uniapp/nutui-uniapp/tree/main/example,59,16
/nutui-uniapp/nutui-uniapp/pulls,52,14
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,28,12
/nutui-uniapp/nutui-uniapp/issues/251,26,22
/nutui-uniapp/nutui-uniapp/issues/331,26,14
