url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,443,198
/nutui-uniapp/nutui-uniapp/issues,168,60
/nutui-uniapp/nutui-uniapp/releases,114,58
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,62,20
/nutui-uniapp/nutui-uniapp/tree/main/example,43,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,41,15
/nutui-uniapp/nutui-uniapp/commits/main,38,5
/nutui-uniapp/nutui-uniapp/blob/main/package.json,25,12
/nutui-uniapp/nutui-uniapp/tree/main/example/src,24,9
/nutui-uniapp/nutui-uniapp/pulls,20,4
