referrer,views_total,views_unique
github.com,225,82
Google,119,38
Baidu,56,41
nutui.jd.com,47,28
mail.qq.com,10,2
Bing,6,3
ext.dcloud.net.cn,4,3
cn.bing.com,3,3
npmjs.com,3,2
o53whwfws2.feishu.cn,1,1
