referrer,views_total,views_unique
github.com,513,91
nutui.jd.com,87,20
ext.dcloud.net.cn,51,29
Baidu,20,7
Google,11,8
npmjs.com,9,4
gitee.com,8,3
cn.bing.com,5,5
uni-helper.js.org,5,4
Bing,4,1
