referrer,views_total,views_unique
github.com,383,78
Baidu,94,55
gitee.com,90,7
cn.bing.com,36,13
nutui.jd.com,18,14
ext.dcloud.net.cn,17,4
Google,16,14
Bing,9,4
uni-helper.js.org,4,3
m.sogou.com,3,2
