url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,217,150
/nutui-uniapp/nutui-uniapp/issues,60,32
/nutui-uniapp/nutui-uniapp/releases,49,38
/nutui-uniapp/nutui-uniapp/issues/511,36,8
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,18,9
/nutui-uniapp/nutui-uniapp/pull/510,14,3
/nutui-uniapp/nutui-uniapp/issues/508,13,12
/nutui-uniapp/nutui-uniapp/tree/main/example,12,8
/nutui-uniapp/nutui-uniapp/tree/main,12,4
/nutui-uniapp/nutui-uniapp/issues/251,10,6
