referrer,views_total,views_unique
github.com,349,105
Baidu,122,52
Google,115,43
nutui.jd.com,92,31
ext.dcloud.net.cn,32,10
cn.bing.com,26,16
admin.loftshop.club,13,1
Bing,11,9
gitee.com,10,8
npmjs.com,5,2
