referrer,views_total,views_unique
github.com,812,87
nutui.jd.com,164,36
gitee.com,76,8
Baidu,67,26
mail.qq.com,30,2
Google,13,12
cn.bing.com,12,11
link.juejin.cn,12,4
ext.dcloud.net.cn,10,8
npmjs.com,4,2
