referrer,views_total,views_unique
github.com,363,96
nutui.jd.com,106,31
ext.dcloud.net.cn,36,4
gitee.com,4,4
uni-helper.js.org,4,4
Baidu,3,3
npmjs.com,3,2
Google,3,1
mail.qq.com,1,1
cn.bing.com,1,1
