referrer,views_total,views_unique
github.com,980,107
nutui.jd.com,120,28
Google,75,16
ext.dcloud.net.cn,31,12
Baidu,28,9
cn.bing.com,14,8
gitee.com,5,5
oschina.net,5,1
npmjs.com,4,2
Bing,3,1
