time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-26 00:00:00+00:00,1.0,1.0,45,25
2024-10-27 00:00:00+00:00,1.0,1.0,27,22
2024-10-28 00:00:00+00:00,6.0,5.0,182,57
2024-10-29 00:00:00+00:00,10.0,6.0,106,57
2024-10-30 00:00:00+00:00,13.0,6.0,178,69
2024-10-31 00:00:00+00:00,1.0,1.0,126,44
2024-11-01 00:00:00+00:00,3.0,3.0,167,55
2024-11-02 00:00:00+00:00,4.0,4.0,44,18
2024-11-03 00:00:00+00:00,1.0,1.0,49,13
2024-11-04 00:00:00+00:00,10.0,6.0,128,51
2024-11-05 00:00:00+00:00,2.0,2.0,140,54
2024-11-06 00:00:00+00:00,6.0,3.0,133,50
2024-11-07 00:00:00+00:00,3.0,1.0,137,66
2024-11-08 00:00:00+00:00,,,104,51
