url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,380,212
/nutui-uniapp/nutui-uniapp/issues,172,49
/nutui-uniapp/nutui-uniapp/releases,71,52
/nutui-uniapp/nutui-uniapp/pulls,29,9
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,28,15
/nutui-uniapp/nutui-uniapp/commits/main,28,7
/nutui-uniapp/nutui-uniapp/issues/251,26,18
/nutui-uniapp/nutui-uniapp/issues/341,19,17
/nutui-uniapp/nutui-uniapp/blob/main/package.json,18,14
/nutui-uniapp/nutui-uniapp/issues/440,18,14
