referrer,views_total,views_unique
github.com,186,75
Baidu,79,61
Google,39,30
nutui.jd.com,39,27
ext.dcloud.net.cn,15,3
cn.bing.com,12,11
npmjs.com,11,3
gitcode.com,8,2
Bing,8,2
gitee.com,5,4
