referrer,views_total,views_unique
github.com,115,55
Baidu,40,29
Google,34,25
nutui.jd.com,30,21
gitee.com,11,6
ext.dcloud.net.cn,9,6
cn.bing.com,4,4
nutui-uniapp.netlify.app,2,1
npmjs.com,1,1
link.csdn.net,1,1
