url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,581,222
/nutui-uniapp/nutui-uniapp/issues,264,64
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,134,35
/nutui-uniapp/nutui-uniapp/releases,84,60
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,77,25
/nutui-uniapp/nutui-uniapp/pulls,64,14
/nutui-uniapp/nutui-uniapp/issues/341,60,37
/nutui-uniapp/nutui-uniapp/tree/main/example,44,14
/nutui-uniapp/nutui-uniapp/commits/main,43,7
/nutui-uniapp/nutui-uniapp/issues/344,36,14
