url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,388,217
/nutui-uniapp/nutui-uniapp/issues,140,69
/nutui-uniapp/nutui-uniapp/releases,96,62
/nutui-uniapp/nutui-uniapp/issues/440,34,23
/nutui-uniapp/nutui-uniapp/tree/main/example,25,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,23,18
/nutui-uniapp/nutui-uniapp/pulls,21,10
/nutui-uniapp/nutui-uniapp/tree/main,20,11
/nutui-uniapp/nutui-uniapp/blob/main/package.json,19,12
/nutui-uniapp/nutui-uniapp/issues/309,18,17
