referrer,views_total,views_unique
github.com,242,84
Baidu,72,44
nutui.jd.com,46,24
Google,40,25
cn.bing.com,24,11
gitee.com,13,6
ext.dcloud.net.cn,11,6
npmjs.com,4,3
mail.qq.com,4,2
Bing,1,1
