url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,277,176
/nutui-uniapp/nutui-uniapp/issues,116,39
/nutui-uniapp/nutui-uniapp/releases,74,50
/nutui-uniapp/nutui-uniapp/pulls,30,8
/nutui-uniapp/nutui-uniapp/issues/440,24,19
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,19,14
/nutui-uniapp/nutui-uniapp/issues/251,19,11
/nutui-uniapp/nutui-uniapp/pull/449,14,3
/nutui-uniapp/nutui-uniapp/issues/429,11,9
/nutui-uniapp/nutui-uniapp/blob/main/package.json,10,10
