referrer,views_total,views_unique
github.com,477,87
nutui.jd.com,87,27
ext.dcloud.net.cn,78,41
cn.bing.com,21,5
gitee.com,15,9
uni-helper.js.org,6,5
Google,6,3
npmjs.com,4,3
Baidu,2,2
link.zhihu.com,2,1
