time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-12 00:00:00+00:00,8,5,20,13
2025-04-13 00:00:00+00:00,2,2,130,17
2025-04-14 00:00:00+00:00,6,4,119,37
2025-04-15 00:00:00+00:00,3,3,66,38
2025-04-16 00:00:00+00:00,3,3,98,44
2025-04-17 00:00:00+00:00,6,4,122,35
2025-04-18 00:00:00+00:00,9,5,109,42
2025-04-19 00:00:00+00:00,7,5,128,22
2025-04-20 00:00:00+00:00,4,4,30,12
2025-04-21 00:00:00+00:00,7,4,116,43
2025-04-22 00:00:00+00:00,3,3,107,44
2025-04-23 00:00:00+00:00,4,4,148,60
2025-04-24 00:00:00+00:00,51,28,132,30
2025-04-25 00:00:00+00:00,3,3,141,50
