referrer,views_total,views_unique
github.com,200,67
Baidu,38,33
nutui.jd.com,33,16
Google,29,23
cn.bing.com,17,8
gitee.com,12,6
ext.dcloud.net.cn,9,5
npmjs.com,4,3
mail.qq.com,4,2
Bing,1,1
