url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,290,170
/nutui-uniapp/nutui-uniapp/issues,138,38
/nutui-uniapp/nutui-uniapp/releases,76,53
/nutui-uniapp/nutui-uniapp/pulls,37,6
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,21,16
/nutui-uniapp/nutui-uniapp/issues/251,18,9
/nutui-uniapp/nutui-uniapp/commits/main,15,10
/nutui-uniapp/nutui-uniapp/issues/475,14,4
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,13,11
/nutui-uniapp/nutui-uniapp/tree/main/example,10,6
