time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,4,4,58,20
2025-09-16 00:00:00+00:00,45,20,195,39
2025-09-17 00:00:00+00:00,23,17,63,30
2025-09-18 00:00:00+00:00,51,27,114,47
2025-09-19 00:00:00+00:00,13,13,55,24
2025-09-20 00:00:00+00:00,18,12,49,20
2025-09-21 00:00:00+00:00,15,14,17,16
2025-09-22 00:00:00+00:00,16,14,70,30
2025-09-23 00:00:00+00:00,12,8,113,37
2025-09-24 00:00:00+00:00,6,6,144,25
2025-09-25 00:00:00+00:00,8,7,49,31
2025-09-26 00:00:00+00:00,20,16,51,35
2025-09-27 00:00:00+00:00,12,9,44,14
2025-09-28 00:00:00+00:00,13,8,33,20
