referrer,views_total,views_unique
github.com,165,83
nutui.jd.com,103,22
Baidu,69,59
Google,49,30
cn.bing.com,19,15
ext.dcloud.net.cn,10,4
gitee.com,9,6
uni-helper.js.org,5,5
npmjs.com,5,3
Bing,4,3
