referrer,views_total,views_unique
github.com,184,76
Baidu,85,57
Google,39,30
nutui.jd.com,39,25
ext.dcloud.net.cn,15,3
cn.bing.com,11,10
npmjs.com,11,3
Bing,8,2
gitee.com,5,4
gitcode.com,4,1
