referrer,views_total,views_unique
github.com,412,62
gitee.com,90,7
Baidu,45,30
Google,45,20
nutui.jd.com,28,17
cn.bing.com,22,12
ext.dcloud.net.cn,13,4
Bing,9,7
npmjs.com,5,1
search.infohubnews.com,2,1
