referrer,views_total,views_unique
github.com,258,99
Baidu,99,61
Google,46,29
nutui.jd.com,31,18
gitee.com,16,5
cn.bing.com,14,8
Bing,14,5
ext.dcloud.net.cn,9,4
gitcode.com,2,1
npmjs.com,2,1
