referrer,views_total,views_unique
github.com,725,89
nutui.jd.com,80,24
cn.bing.com,79,13
Baidu,60,16
ext.dcloud.net.cn,26,9
Google,22,13
hellogithub.com,2,1
chat.openai.com,2,1
gitee.com,1,1
link.juejin.cn,1,1
