referrer,views_total,views_unique
github.com,827,115
nutui.jd.com,94,25
ext.dcloud.net.cn,70,33
npmjs.com,43,7
Baidu,20,7
Google,11,8
gitee.com,10,5
Bing,8,2
cn.bing.com,5,5
uni-helper.js.org,3,3
