referrer,views_total,views_unique
github.com,343,70
nutui.jd.com,55,22
Google,50,34
Baidu,35,25
uni-helper.js.org,35,4
ext.dcloud.net.cn,17,8
Bing,16,6
cn.bing.com,8,8
gitee.com,7,3
npmjs.com,6,2
