referrer,views_total,views_unique
github.com,214,76
Baidu,83,51
Google,42,27
nutui.jd.com,40,18
cn.bing.com,25,11
gitee.com,15,6
ext.dcloud.net.cn,9,4
mail.qq.com,4,2
npmjs.com,2,2
Bing,1,1
