referrer,views_total,views_unique
github.com,409,80
nutui.jd.com,62,27
ext.dcloud.net.cn,18,8
uni-helper.js.org,8,7
npmjs.com,5,3
gitee.com,4,4
Google,4,2
Baidu,2,2
