url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,362,207
/nutui-uniapp/nutui-uniapp/issues,111,52
/nutui-uniapp/nutui-uniapp/releases,61,50
/nutui-uniapp/nutui-uniapp/tree/main/example,28,18
/nutui-uniapp/nutui-uniapp/pulls,26,13
/nutui-uniapp/nutui-uniapp/issues/251,23,18
/nutui-uniapp/nutui-uniapp/issues/440,16,11
/nutui-uniapp/nutui-uniapp/commits/main,16,5
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,15,13
/nutui-uniapp/nutui-uniapp/issues/256,14,14
