time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-02 00:00:00+00:00,3.0,3.0,245,42
2024-02-03 00:00:00+00:00,13.0,8.0,125,20
2024-02-04 00:00:00+00:00,25.0,17.0,230,29
2024-02-05 00:00:00+00:00,5.0,5.0,168,31
2024-02-06 00:00:00+00:00,36.0,22.0,324,35
2024-02-07 00:00:00+00:00,3.0,3.0,384,32
2024-02-08 00:00:00+00:00,3.0,3.0,89,17
2024-02-09 00:00:00+00:00,5.0,5.0,12,5
2024-02-10 00:00:00+00:00,4.0,4.0,6,1
2024-02-11 00:00:00+00:00,4.0,4.0,55,3
2024-02-12 00:00:00+00:00,6.0,5.0,25,8
2024-02-13 00:00:00+00:00,4.0,4.0,126,4
2024-02-14 00:00:00+00:00,3.0,3.0,48,5
2024-02-15 00:00:00+00:00,,,17,13
