url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,389,228
/nutui-uniapp/nutui-uniapp/issues,162,50
/nutui-uniapp/nutui-uniapp/releases,87,52
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,32,17
/nutui-uniapp/nutui-uniapp/issues/251,26,18
/nutui-uniapp/nutui-uniapp/pulls,17,6
/nutui-uniapp/nutui-uniapp/issues/440,16,15
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,16,10
/nutui-uniapp/nutui-uniapp/pull/456,16,5
/nutui-uniapp/nutui-uniapp/blob/main/package.json,15,13
