referrer,views_total,views_unique
github.com,929,98
nutui.jd.com,168,38
gitee.com,76,8
Baidu,71,29
mail.qq.com,30,2
ext.dcloud.net.cn,17,9
Google,15,14
cn.bing.com,14,12
link.juejin.cn,12,4
npmjs.com,4,2
