time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,7,7,65,23
2025-09-10 00:00:00+00:00,8,7,66,30
2025-09-11 00:00:00+00:00,14,11,107,40
2025-09-12 00:00:00+00:00,57,21,65,25
2025-09-13 00:00:00+00:00,4,4,88,37
2025-09-14 00:00:00+00:00,7,7,19,8
2025-09-15 00:00:00+00:00,4,4,58,20
2025-09-16 00:00:00+00:00,45,20,195,39
2025-09-17 00:00:00+00:00,23,17,63,30
2025-09-18 00:00:00+00:00,51,27,114,47
2025-09-19 00:00:00+00:00,13,13,55,24
2025-09-20 00:00:00+00:00,18,12,49,20
2025-09-21 00:00:00+00:00,15,14,17,16
2025-09-22 00:00:00+00:00,13,11,68,29
