time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-09 00:00:00+00:00,9.0,5.0,124,46
2025-04-10 00:00:00+00:00,24.0,11.0,231,53
2025-04-11 00:00:00+00:00,7.0,4.0,158,36
2025-04-12 00:00:00+00:00,8.0,5.0,20,13
2025-04-13 00:00:00+00:00,2.0,2.0,130,17
2025-04-14 00:00:00+00:00,6.0,4.0,119,37
2025-04-15 00:00:00+00:00,3.0,3.0,66,38
2025-04-16 00:00:00+00:00,3.0,3.0,98,44
2025-04-17 00:00:00+00:00,6.0,4.0,122,35
2025-04-18 00:00:00+00:00,9.0,5.0,109,42
2025-04-19 00:00:00+00:00,7.0,5.0,128,22
2025-04-20 00:00:00+00:00,4.0,4.0,30,12
2025-04-21 00:00:00+00:00,7.0,4.0,116,43
2025-04-22 00:00:00+00:00,,,105,43
