url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,620,238
/nutui-uniapp/nutui-uniapp/issues,352,78
/nutui-uniapp/nutui-uniapp/pulls,148,21
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,142,34
/nutui-uniapp/nutui-uniapp/releases,111,75
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,90,23
/nutui-uniapp/nutui-uniapp/tree/main/example,80,29
/nutui-uniapp/nutui-uniapp/issues/251,79,26
/nutui-uniapp/nutui-uniapp/pull/262,63,5
/nutui-uniapp/nutui-uniapp/pull/257,55,8
