referrer,views_total,views_unique
github.com,187,76
Baidu,83,50
Google,46,27
nutui.jd.com,40,19
cn.bing.com,26,12
gitee.com,15,6
Bing,11,2
ext.dcloud.net.cn,7,3
mail.qq.com,4,2
npmjs.com,2,2
